fault_type,fault_mode,workflow,steps_to_detect_count,steps_to_detect_mean,steps_to_detect_std,steps_to_detect_median,steps_to_detect_min,steps_to_detect_max,mrr_count,mrr_mean,mrr_std,mrr_median,mrr_min,mrr_max,hit_at_1_count,hit_at_1_mean,hit_at_1_std,hit_at_1_median,hit_at_1_min,hit_at_1_max,hit_at_3_count,hit_at_3_mean,hit_at_3_std,hit_at_3_median,hit_at_3_min,hit_at_3_max,hit_at_5_count,hit_at_5_mean,hit_at_5_std,hit_at_5_median,hit_at_5_min,hit_at_5_max,hit_at_10_count,hit_at_10_mean,hit_at_10_std,hit_at_10_median,hit_at_10_min,hit_at_10_max,precision_at_k_count,precision_at_k_mean,precision_at_k_std,precision_at_k_median,precision_at_k_min,precision_at_k_max,recall_at_k_count,recall_at_k_mean,recall_at_k_std,recall_at_k_median,recall_at_k_min,recall_at_k_max,runtime_sec_count,runtime_sec_mean,runtime_sec_std,runtime_sec_median,runtime_sec_min,runtime_sec_max,improvement_clean_holdout_accuracy_count,improvement_clean_holdout_accuracy_mean,improvement_clean_holdout_accuracy_std,improvement_clean_holdout_accuracy_median,improvement_clean_holdout_accuracy_min,improvement_clean_holdout_accuracy_max,improvement_clean_holdout_balanced_accuracy_count,improvement_clean_holdout_balanced_accuracy_mean,improvement_clean_holdout_balanced_accuracy_std,improvement_clean_holdout_balanced_accuracy_median,improvement_clean_holdout_balanced_accuracy_min,improvement_clean_holdout_balanced_accuracy_max,improvement_clean_holdout_f1_count,improvement_clean_holdout_f1_mean,improvement_clean_holdout_f1_std,improvement_clean_holdout_f1_median,improvement_clean_holdout_f1_min,improvement_clean_holdout_f1_max,improvement_clean_holdout_roc_auc_count,improvement_clean_holdout_roc_auc_mean,improvement_clean_holdout_roc_auc_std,improvement_clean_holdout_roc_auc_median,improvement_clean_holdout_roc_auc_min,improvement_clean_holdout_roc_auc_max,improvement_clean_holdout_log_loss_count,improvement_clean_holdout_log_loss_mean,improvement_clean_holdout_log_loss_std,improvement_clean_holdout_log_loss_median,improvement_clean_holdout_log_loss_min,improvement_clean_holdout_log_loss_max,improvement_clean_holdout_brier_score_count,improvement_clean_holdout_brier_score_mean,improvement_clean_holdout_brier_score_std,improvement_clean_holdout_brier_score_median,improvement_clean_holdout_brier_score_min,improvement_clean_holdout_brier_score_max,oracle_normalized_clean_holdout_accuracy_count,oracle_normalized_clean_holdout_accuracy_mean,oracle_normalized_clean_holdout_accuracy_std,oracle_normalized_clean_holdout_accuracy_median,oracle_normalized_clean_holdout_accuracy_min,oracle_normalized_clean_holdout_accuracy_max,oracle_normalized_clean_holdout_f1_count,oracle_normalized_clean_holdout_f1_mean,oracle_normalized_clean_holdout_f1_std,oracle_normalized_clean_holdout_f1_median,oracle_normalized_clean_holdout_f1_min,oracle_normalized_clean_holdout_f1_max,oracle_normalized_clean_holdout_log_loss_count,oracle_normalized_clean_holdout_log_loss_mean,oracle_normalized_clean_holdout_log_loss_std,oracle_normalized_clean_holdout_log_loss_median,oracle_normalized_clean_holdout_log_loss_min,oracle_normalized_clean_holdout_log_loss_max,oracle_normalized_clean_holdout_brier_score_count,oracle_normalized_clean_holdout_brier_score_mean,oracle_normalized_clean_holdout_brier_score_std,oracle_normalized_clean_holdout_brier_score_median,oracle_normalized_clean_holdout_brier_score_min,oracle_normalized_clean_holdout_brier_score_max,case
label_noise,random,oracle_true_fix,30,0.0,0.0,0.0,0,0,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,30,0.47363801797231037,0.1340827502678308,0.4058678150177002,0.3594565391540527,0.7986626625061035,30,0.002046783625730993,0.01607316121894863,0.008771929824561351,-0.0263157894736842,0.0263157894736842,30,0.0011243386243386135,0.017609757351540262,0.00099206349206345,-0.0357142857142857,0.0307539682539682,30,0.0017183401751612397,0.01270277306497565,0.006331187522943449,-0.0209770114942527,0.0208786017949929,30,0.00396274250440915,0.006521964285029441,0.00231481481481475,-0.0079365079365079,0.0231481481481482,30,0.048869809387562656,0.10898114307494414,0.0944111489609735,-0.2035738268061283,0.1249306543468897,30,0.02073639619883037,0.004354124468125314,0.02174989035087715,0.0124004385964912,0.0270410087719298,0,,,,,,0,,,,,,0,,,,,,0,,,,,,label_noise / random
label_noise,random,xai_shap,30,1.0333333333333334,0.18257418583505536,1.0,1,2,30,0.9833333333333333,0.09128709291752768,1.0,0.5,1.0,30,0.9666666666666667,0.18257418583505536,1.0,0.0,1.0,30,1.0,0.0,1.0,1.0,1.0,30,1.0,0.0,1.0,1.0,1.0,30,1.0,0.0,1.0,1.0,1.0,30,0.830392156862745,0.044157070508243905,0.8529411764705882,0.7058823529411765,0.8823529411764706,30,0.830392156862745,0.044157070508243905,0.8529411764705882,0.7058823529411765,0.8823529411764706,30,5.747475496927897,1.2381691677792688,5.093601107597351,4.667760133743286,8.530968189239502,30,0.00204678362573099,0.01316965260772183,0.0,-0.0263157894736842,0.0263157894736841,30,0.001124338624338627,0.013334723344370292,0.0,-0.0307539682539683,0.0257936507936508,30,0.001745772787938637,0.010631690242108536,0.0,-0.0209769253820797,0.0230815347721823,30,0.0037643298059964673,0.007275868683461594,0.0013227513227513,-0.0056216931216931,0.0257936507936508,30,0.05180817346688347,0.09677321015280241,0.0850554379352347,-0.203588035074553,0.1145915275874994,30,0.01906852339181282,0.003857524404062285,0.019341666666666597,0.0095517543859649,0.025291447368421,16,0.5416666666666676,1.096290040022185,0.41666666666666663,-1.9999999999999876,2.0,16,0.5516521168320815,1.0485510059367043,0.4386330470542669,-1.6097763048881617,2.138784292630449,25,0.8527867695242446,0.47293044610171925,0.8950030798196196,-1.329464832861171,1.3629887874733095,30,0.9332623938674656,0.15577335391527092,0.8862602897914958,0.6799462986668323,1.353735773583707,label_noise / random
none,none,baseline,30,0.0,0.0,0.0,0,0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,30,0.08378868897755938,0.010403574686960038,0.08177959918975825,0.0738844871520996,0.1118378639221191,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,-0.0,-0.0,-0.0,30,0.0,0.0,-0.0,-0.0,-0.0,0,,,,,,0,,,,,,0,,,,,,0,,,,,,none
none,none,oracle_true_fix,30,0.0,0.0,0.0,0,0,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,30,0.08440164724985753,0.01164884670243646,0.08080494403839104,0.073002815246582,0.1239795684814453,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,-0.0,-0.0,-0.0,30,0.0,0.0,-0.0,-0.0,-0.0,0,,,,,,0,,,,,,0,,,,,,0,,,,,,none
none,none,xai_shap,30,0.0,0.0,0.0,0,0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,30,0.08524690469106035,0.009928225611871982,0.0821151733398437,0.0737292766571044,0.1146280765533447,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,-0.0,-0.0,-0.0,30,0.0,0.0,-0.0,-0.0,-0.0,0,,,,,,0,,,,,,0,,,,,,0,,,,,,none
spurious_correlation,broken,baseline,30,20.033333333333335,1.5421286974634218,20.5,17,23,30,0.05021115331924321,0.003966575630611124,0.0488095238095238,0.0434782608695652,0.0588235294117647,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,30,0.5259992678960165,0.04935754170104341,0.5097185373306274,0.4840133190155029,0.6635355949401855,30,0.0020467836257309865,0.01072689848448911,0.0,-0.0175438596491228,0.0175438596491228,30,0.0019510582010582034,0.0108815028230775,0.0,-0.0238095238095238,0.0188492063492063,30,0.00169795240166042,0.00856775681867538,0.0,-0.0144682903303593,0.0146881287726358,30,0.0001377865961199033,0.0032676135822282387,0.00066137566137555,-0.0114087301587301,0.0071097883597882,30,0.017506214176521134,0.10046764103107897,-1.947368309650004e-06,-0.2853506279176913,0.2782627111108778,30,0.00035013157894735826,0.0019881134293628566,0.0001949561403508,-0.0032644736842105,0.0040423245614035,8,0.29166666666666485,0.8625819491779455,0.666666666666666,-1.0000000000000129,1.0,8,0.28295185666657546,0.8822534203496716,0.674240484724358,-1.098379629629633,1.0,9,0.49315054348851717,0.7622913286154107,0.9654267206143932,-1.106771017655863,1.2121107438297962,0,,,,,,spurious_correlation / broken
spurious_correlation,broken,oracle_true_fix,30,0.0,0.0,0.0,0,0,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,30,0.4581188440322876,0.1180054664931379,0.410281777381897,0.3568174839019775,0.8337726593017578,30,0.0005847953216374234,0.010788559646638185,0.0,-0.0175438596491228,0.0263157894736842,30,0.0007936507936508033,0.010689296610338161,0.0,-0.0188492063492062,0.0257936507936508,30,0.00046647758057694673,0.008709272640137924,0.0,-0.0144682903303593,0.0213729932039791,30,0.00021494708994709,0.004018571528364211,0.00016534391534395,-0.0081018518518518,0.0102513227513226,30,0.019515226112554376,0.12208585825286015,0.00387320636563085,-0.2737899499865133,0.2828458598999087,30,0.0004863304093567167,0.0016323624438622987,0.0004368421052631,-0.0040427631578947,0.003238596491228,0,,,,,,0,,,,,,0,,,,,,0,,,,,,spurious_correlation / broken
spurious_correlation,broken,xai_shap,30,13.133333333333333,4.71778245199668,12.5,7,26,30,0.08476153476153474,0.02698160991417338,0.0801282051282051,0.0384615384615384,0.1428571428571428,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.36666666666666664,0.49013251785356093,0.0,0.0,1.0,0,,,,,,0,,,,,,30,4.005233605702718,0.6236816944757448,3.758083701133728,3.2596254348754883,5.540512800216675,30,0.00087719298245614,0.009595351467555961,0.0,-0.0175438596491227,0.0263157894736841,30,0.00119047619047619,0.010051139426742293,0.0,-0.0138888888888888,0.0257936507936507,30,0.0006966595515100467,0.007680376348110692,0.0,-0.0144682903303593,0.0213729932039791,30,0.00044091710758374994,0.003533004126892036,0.00066137566137555,-0.0114087301587301,0.0069444444444445,30,0.017641843631373902,0.12165672802929069,-0.00028560050850175,-0.2853506279176913,0.2715719267883036,30,0.0002609576023391809,0.0019019275591341713,7.774122807013554e-05,-0.0035870614035087,0.0040423245614035,8,0.1458333333333317,0.8039461207564654,0.25,-1.0000000000000129,1.0,8,0.13508962752646247,0.8216230845626405,0.251773049645387,-1.098379629629633,1.0,9,0.3142831466132222,0.7976290531570323,0.1244509909554133,-1.106771017655863,1.2121107438297962,0,,,,,,spurious_correlation / broken
spurious_correlation,inverted,baseline,30,20.033333333333335,1.5421286974634218,20.5,17,23,30,0.05021115331924321,0.003966575630611124,0.0488095238095238,0.0434782608695652,0.0588235294117647,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,30,0.5319181760152181,0.06141460782714567,0.5048297643661499,0.4851753711700439,0.7109143733978271,30,0.0020467836257309835,0.01097146406395586,0.0,-0.0175438596491228,0.0175438596491228,30,0.0019510582010582,0.01095609911331136,0.0,-0.0238095238095238,0.0188492063492063,30,0.0016977039677063032,0.00876462068243723,0.0,-0.0144682903303593,0.0146881287726358,30,0.00018738977072308964,0.0032985245393628375,0.0006613756613756999,-0.0114087301587301,0.0071097883597883,30,0.01764033598810592,0.10041746711865139,8.509245771155791e-05,-0.2853635789081539,0.2785480246657675,30,0.00036095760233916354,0.0020406840810427832,0.00024078947368415,-0.0037462719298245,0.0039359649122806,8,0.16666666666666333,1.1126972805283806,0.666666666666666,-2.0000000000000253,1.0,8,0.15803666669211858,1.1391224258123918,0.674240484724358,-2.097701149425288,1.0,11,0.3687015104433337,0.6139970293667792,0.4263004355741631,-0.873760601843758,1.0567631461562323,0,,,,,,spurious_correlation / inverted
spurious_correlation,inverted,oracle_true_fix,30,0.0,0.0,0.0,0,0,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,30,0.4489606459935506,0.1152382184358531,0.4026422500610351,0.3618388175964355,0.7373533248901367,30,0.0008771929824561336,0.010644127969283735,0.0,-0.0175438596491228,0.0263157894736842,30,0.0011904761904761969,0.010419191317064055,0.0,-0.0188492063492062,0.0257936507936508,30,0.0006897285080532234,0.008604511379425183,0.0,-0.0144682903303593,0.0213729932039791,30,0.00034171075837740624,0.003987907200304317,0.0003306878306879,-0.007936507936508,0.0102513227513226,30,0.020830080617850223,0.12178001587187985,0.00426198863072145,-0.2713387351158504,0.2837817999284782,30,0.0007270687134502877,0.0016968811415360024,0.0006660087719298001,-0.0038651315789473,0.0036666666666666,0,,,,,,0,,,,,,0,,,,,,0,,,,,,spurious_correlation / inverted
spurious_correlation,inverted,xai_shap,30,13.133333333333333,4.71778245199668,12.5,7,26,30,0.08476153476153474,0.02698160991417338,0.0801282051282051,0.0384615384615384,0.1428571428571428,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.36666666666666664,0.49013251785356093,0.0,0.0,1.0,0,,,,,,0,,,,,,30,3.995879054069519,0.639462763970776,3.751148223876953,3.204904794692993,5.736666202545166,30,0.0008771929824561368,0.00986800093210719,0.0,-0.0175438596491228,0.0263157894736841,30,0.0011904761904761865,0.0101318511570133,0.0,-0.0138888888888889,0.0257936507936507,30,0.00069641111755593,0.007899353453660314,0.0,-0.0144682903303593,0.0213729932039791,30,0.0005015432098764992,0.003579697632586774,0.0006613756613756,-0.0114087301587301,0.0067791005291004,30,0.017759144931160552,0.12167326820258881,2.6094908442721165e-05,-0.2853635789081539,0.2711114798523237,30,0.0002697002923976516,0.001955398195710581,5.899122807013539e-05,-0.0037462719298245,0.0039359649122806,8,0.020833333333330165,1.0481938358244298,0.25,-2.0000000000000253,1.0,8,0.010174437552005602,1.0733478506459757,0.251773049645387,-2.097701149425288,1.0,11,2.8103996574876047,8.497107405706549,0.2508006408113152,-0.873760601843758,28.363511422560688,0,,,,,,spurious_correlation / inverted
